Network,Node,Degree,BiBC
1488,GTT-AUC,15,23.254043075947088
603,OTU_4345268,18,37.6822836941181
1183,OTU_288680,18,47.083580794406735
2486,OTU_324888,20,29.245383765237666
137,OTU_198194,15,33.64311335723103
1957,OTU_191067,11,26.355851458483034
2298,OTU_176154,18,49.13067061076917
1981,OTU_270200,18,35.28922467711168
89,OTU_262104,18,46.783830659974896
275,OTU_324888,17,41.968660843560386
159,OTU_193064,14,24.856730810631085
110,fasting insulin,17,34.033358613202765
1699,OTU_259993,16,31.482213098219304
2376,OTU_264155,15,31.267626743741317
222,OTU_261016,14,22.380648499245247
1067,OTU_185177,20,30.59797977183226
1973,OTU_259993,18,37.200805678482716
2056,OTU_346804,17,27.603634415445107
1120,OTU_272092,17,30.203214923715958
1366,OTU_176154,14,32.68445340267188
335,OTU_320249,17,31.42532345249063
2055,OTU_324888,17,36.71760995413408
1717,OTU_269037,18,38.16490851887777
913,OTU_272758,18,32.480645266326405
288,OTU_193064,13,26.67498106468694
1994,OTU_261132,19,46.67197830334753
1858,OTU_230268,16,31.356206637173134
1895,OTU_166911,16,43.559854558925856
900,OTU_198194,17,37.087098933917886
2140,OTU_188225,17,32.02701521302915
377,OTU_264734,16,32.397629180245275
2405,OTU_268063,16,32.307957764200026
1501,OTU_261142,20,44.926965114014166
98,OTU_309916,22,31.47292139355553
99,OTU_445144,14,29.428627272280515
1755,OTU_346804,19,44.7734498968226
1612,OTU_134762,17,30.59578651187582
1626,OTU_191067,19,32.618369997022036
2125,GTT-AUC,15,23.850428017563562
475,OTU_188225,16,26.788081335688666
627,OTU_197099,17,28.23506967150797
926,OTU_324888,13,33.999898881075346
520,OTU_261132,14,31.051013829464832
1154,OTU_193064,15,23.454776317445525
2443,OTU_229452,12,25.111310808787593
1834,fasting insulin,17,43.27514987764217
2121,OTU_230268,21,44.979954458838975
375,OTU_174320,18,36.63218974008451
2382,OTU_191811,24,40.36903226792952
1995,fed glucose,17,33.8029771670252
2541,OTU_445144,17,35.21205028475864
893,OTU_309916,16,23.05667293662652
876,OTU_1902400,16,25.943557766622774
368,OTU_166911,17,37.14931999978313
2051,OTU_268063,16,32.00546563086037
910,OTU_187962,14,25.160949923007408
1093,OTU_268492,16,31.604926442666383
2115,OTU_176154,13,31.21226636971862
1033,OTU_185177,16,26.037359756141107
116,OTU_268063,16,33.11379976523915
2219,OTU_272758,19,35.101990645158985
1311,OTU_309916,20,42.14718706875234
2261,OTU_259506,20,36.90451204422679
289,OTU_549756,16,32.622819619377196
2020,OTU_272889,18,32.333342046707585
1081,OTU_191274,16,40.549452220279434
1302,OTU_197099,18,37.86889845228286
760,OTU_191274,17,39.99903283678829
1253,OTU_288680,21,38.999044634187555
1213,OTU_134762,18,39.95935577669965
1951,OTU_187233,15,28.432038309800454
3620,OTU_191811,15,32.98338430708586
1970,OTU_269037,18,36.31019369093538
651,OTU_324013,19,45.82239832974926
1791,OTU_196191,15,31.3673955380605
2471,OTU_264846,18,55.301425862653964
1880,OTU_187233,15,30.704434343867653
1700,OTU_134762,17,32.75798629813987
292,OTU_193064,14,27.35930254647612
1270,OTU_179703,16,41.07700637840501
806,fasting leptin,15,39.116600900221584
1645,OTU_198194,18,30.00584866560474
1431,OTU_324013,16,38.47360173895777
3560,OTU_203713,16,38.16485314619825
1864,OTU_346804,14,35.44034176607707
695,OTU_266946,19,24.92653784124372
1790,OTU_191274,14,33.090879509301494
601,OTU_182712,18,26.61204648894278
2159,OTU_460611,17,30.955282121186492
1990,OTU_264734,16,27.115145513727075
436,OTU_1902400,14,30.12653341184771
2229,OTU_269037,16,35.49004285188496
240,OTU_191067,13,32.08653335682582
786,OTU_176154,12,44.502672127766054
406,OTU_266946,14,36.521907775373265
1708,OTU_349246,16,33.69713454416245
231,OTU_549756,14,29.33041365751073
1828,OTU_264734,16,43.04759730243988
671,OTU_259993,16,29.389178708101838
1219,GTT-AUC,18,28.36107489693269
664,OTU_261142,20,36.786005374054895
859,OTU_331013,15,31.88176537514771
1544,OTU_264734,19,42.224940998189204
838,OTU_259993,18,32.09605034934553
632,OTU_265011,18,41.714977380832494
889,OTU_197099,16,37.34756877091143
2038,OTU_187233,14,28.571621723649574
425,OTU_206324,19,56.10250415598156
1965,OTU_266946,18,23.83247609467154
999,Body weight,17,30.275916485288562
831,OTU_270200,18,29.959933040815407
3700,OTU_549756,19,49.551182486822
2324,fasting insulin,14,35.26809589189623
1269,OTU_266946,14,30.31263084524695
113,OTU_288680,16,25.060190841263946
698,OTU_196191,14,38.31635612822924
1789,OTU_170950,21,32.673520678169744
1783,OTU_129394,17,36.554919517187344
2467,OTU_264155,17,34.01765872179153
1218,OTU_259993,16,29.70851888479598
2407,OTU_262104,16,25.62736297213851
1050,OTU_264846,19,31.261715105213575
1758,fed glucose,15,32.18547700903476
1595,OTU_206324,14,28.638953024463298
2095,OTU_196191,13,25.094923829679278
1762,OTU_4468805,16,37.140711946662414
1303,OTU_1902400,17,30.17260656010655
278,Body weight,15,25.94236546133605
2406,GTT-AUC,12,26.708184870684878
1483,OTU_4448052,18,37.4766980859436
1388,OTU_229452,15,28.619206289515233
1439,OTU_269037,21,32.07862263114085
1784,OTU_331013,17,28.916649871406566
458,OTU_549756,14,33.670001179031935
2512,OTU_180362,16,37.552845084115646
1403,OTU_460611,16,26.40333021359899
118,OTU_1995182,16,31.70865706006207
1155,OTU_229452,18,27.080994249577163
996,OTU_273737,19,51.038745301776025
1761,OTU_272092,18,28.74515266609589
1856,OTU_344703,17,36.17926088073151
2442,OTU_1129461,17,24.626638557520906
1176,OTU_185222,16,27.478863863025587
38,OTU_176154,13,35.29459911004026
78,OTU_185222,18,39.2473325436174
989,OTU_268492,15,28.38905012450645
559,OTU_261016,17,45.08963368723236
2146,OTU_549756,21,39.86498173953681
1298,OTU_188225,19,33.61165956678342
158,OTU_445144,14,36.347295347411496
424,OTU_297143,20,30.842146430133
1767,OTU_269037,20,48.754582839563874
672,fasting glucose from GTT,18,32.581041072790306
2053,OTU_288680,19,33.232466751776236
1633,OTU_197099,17,43.179822177879494
2054,OTU_264225,19,48.472942504821205
2215,fasting insulin,23,29.17165261142401
1535,OTU_174320,14,39.81111392047929
535,OTU_129394,17,41.209348149549946
836,OTU_134762,18,40.49427346457143
2478,OTU_264155,17,38.02495177778188
1168,OTU_185177,15,35.515921154139676
1396,OTU_197099,16,31.294072138544838
355,OTU_4468805,18,31.367173404137326
1455,OTU_549756,19,28.744303887787932
654,OTU_272889,19,39.255015290961374
354,OTU_265011,19,28.53809763524534
452,OTU_166911,16,30.619949312850444
1526,OTU_206324,15,40.30348536151413
508,OTU_320249,15,30.06118278780043
1653,OTU_539647,18,38.96896300698393
512,Body weight,14,29.894314014233913
1734,OTU_170950,17,43.447310659059326
847,OTU_264846,17,36.43233835140049
1325,Body weight,17,36.569221559314464
1732,fasting leptin,14,30.404584386202036
1591,OTU_272889,18,29.305442457009793
1432,OTU_265011,17,28.844359044766986
2411,OTU_349246,7,74.70210288077965
1941,OTU_261142,16,36.36897479025969
2401,OTU_261142,15,28.31437084568564
1793,OTU_4448052,15,27.36205426254894
1986,OTU_268063,15,29.613157608234328
2052,OTU_191616,18,26.733375834691618
102,OTU_273737,17,24.572118421654036
991,OTU_191811,17,26.629876349427825
2030,OTU_1129461,12,25.22436258683061
1901,Body weight,21,51.76158197132307
2463,OTU_170950,19,33.8574275956704
2257,Body weight,16,30.307641533732887
867,OTU_460611,19,35.527671072270316
734,OTU_349246,15,33.050409699332825
1707,OTU_272889,15,26.53179792444993
1274,OTU_134762,14,27.84632077674647
3920,OTU_269037,17,30.349967739992863
2488,OTU_4468805,20,36.84846953871721
2424,OTU_1995182,16,40.99105801095299
685,fasting glucose from GTT,14,33.02095521686864
79,OTU_549756,15,43.95194099502154
639,HOMA-IR,17,35.73850649825042
1744,OTU_166911,15,31.9169869945866
891,OTU_270200,19,40.58284317133566
1239,OTU_187962,16,35.337438739606775
2435,OTU_198194,16,29.960838839487423
1505,OTU_264734,22,36.68652169927416
232,OTU_182764,18,44.57986375067585
4280,OTU_297143,14,25.029461884864357
699,OTU_266946,14,25.42819819651955
2260,fasting glucose from HOMA serum,13,24.40000746677082
1868,OTU_185222,19,32.00566365608934
661,OTU_170950,16,31.65987612449619
2547,fasting glucose from HOMA serum,16,41.539893276658034
263,OTU_203713,17,40.95390934214364
692,OTU_331013,15,35.49669350505538
17,OTU_166911,16,30.827960650373473
290,OTU_179703,17,33.136249487178816
1989,OTU_185222,14,24.49909618010205
1813,OTU_166911,16,26.77295633226646
1511,OTU_259506,22,35.734173105162625
1205,OTU_4468805,12,28.04210828413448
2180,OTU_198194,17,32.83750387544266
500,OTU_268492,13,35.15095389582973
707,OTU_261016,19,35.28211673592111
2460,OTU_229452,17,37.80019013539072
369,OTU_174320,15,36.68105632751113
1659,OTU_229452,20,47.57916437550222
1230,OTU_631764,16,26.308388793049044
2542,OTU_191811,18,44.020868356067275
1857,OTU_191274,18,30.813147073750297
1698,OTU_309916,19,35.79879509631026
1795,OTU_166911,16,28.28856373552488
2349,OTU_264225,14,28.36903665592521
1349,OTU_261590,17,39.32364755987048
2161,OTU_1129461,20,67.87151312739569
238,OTU_264846,16,32.23953321016791
1481,OTU_320249,15,28.772077468007787
471,OTU_346804,15,28.20413290413293
2087,OTU_261142,21,63.551293719857206
1768,HOMA-IR,20,31.741898409966925
301,OTU_264734,14,31.76778474615214
2228,OTU_185177,18,41.278407323707874
1679,OTU_264155,16,23.234646239719638
391,OTU_4448052,19,42.23452169599201
243,OTU_129394,16,28.620781115169656
1097,OTU_266946,23,55.809436017435885
58,fed glucose,16,32.052635674070366
675,OTU_193064,18,32.17219486160628
567,OTU_191811,15,37.87880452432214
1558,OTU_265011,19,46.651951695661616
1245,OTU_272092,12,25.369577585297396
2203,OTU_268492,18,41.85706081843853
386,OTU_272889,12,28.969642516925788
442,OTU_188225,18,27.753180279510218
122,OTU_1902400,19,47.59470999321577
2537,OTU_261590,17,33.43793222734587
1797,OTU_265011,18,43.43601283907021
1935,OTU_197099,16,29.34016101254285
557,OTU_324888,16,23.69181830811087
1356,OTU_197099,18,28.054901602525423
282,OTU_182712,17,37.0476950228051
2293,OTU_203713,16,28.628200871930854
840,OTU_324888,16,28.24616320829876
2358,OTU_196191,16,35.226746812351045
525,OTU_230268,14,33.4733056002019
415,OTU_272092,16,25.91285745736328
1288,OTU_180362,20,32.04021362098134
674,OTU_261016,24,42.996175561823726
1415,OTU_191616,17,24.792422459820852
20,OTU_259993,15,29.82787328140269
2316,120min glucose,16,36.89148926742062
1992,OTU_269037,19,35.03629770970869
616,OTU_346804,17,29.09743992509339
1604,OTU_196191,19,30.121885358835787
214,OTU_268492,20,29.691031272648914
515,OTU_297143,15,33.44756397970881
2162,OTU_288680,16,35.47135746312168
1873,fasting glucose from GTT,19,31.82711535788347
637,OTU_324888,17,31.842504143005574
1617,Body weight,18,25.957232605189006
1456,OTU_4468805,17,35.52877335925051
787,OTU_320249,15,27.95531968805189
854,OTU_166911,15,24.45666775604855
1782,OTU_198194,15,32.343388139021805
1627,HOMA-IR,17,31.75242279330307
1244,OTU_270200,16,30.20546985955522
2031,OTU_309916,19,37.72968002929308
357,OTU_264155,15,31.964585443269396
644,OTU_346804,16,26.566424838080504
1031,OTU_174320,19,36.42015823730222
404,OTU_188225,17,31.709485234407822
90,OTU_331013,15,40.078322852346986
569,OTU_549756,20,33.10901979801056
103,OTU_206324,18,26.106716948946573
2232,OTU_460611,17,25.92546647643396
1214,OTU_187233,15,29.776354944671372
1763,OTU_230268,19,29.16415275016536
713,OTU_176154,20,29.561904735757196
892,OTU_331013,19,34.86512649725872
1606,OTU_264155,16,32.21216157108658
1279,fasting glucose from GTT,18,41.57053531423527
2233,OTU_349246,17,29.736223305169343
1068,OTU_261132,15,26.4906232183709
633,OTU_182764,17,27.0566420674336
524,OTU_309916,16,27.209869805117467
1851,OTU_272889,18,39.724483462462686
138,OTU_549756,18,37.87401808810987
2387,OTU_197099,15,25.42132703154201
1593,OTU_261132,16,30.714636118895726
359,OTU_273737,24,29.302192865875394
1193,OTU_193064,15,31.34821882910117
1287,OTU_288680,18,29.51259447037311
2492,fasting leptin,19,43.13623867759154
719,OTU_539647,18,48.269623662657814
1286,OTU_170950,17,36.12512105459343
1930,OTU_265011,13,29.426176682794328
353,OTU_549756,14,30.887234332612262
1839,OTU_631764,14,25.574271930215534
599,OTU_229452,15,37.19703190686168
879,OTU_198194,15,34.80419695973104
568,OTU_261142,17,31.9352684951223
2444,OTU_259993,18,28.001823545429033
3660,OTU_179703,18,40.128657222774535
768,OTU_197099,14,32.07677043010532
1718,OTU_4345268,18,40.56257622007671
1904,OTU_4345268,15,28.361662588886812
1410,fasting insulin,18,43.047571357091485
1206,OTU_166911,18,36.33884505404391
523,120min glucose,17,23.67581136294746
548,OTU_182712,14,23.535272378568916
92,OTU_203713,17,30.899161853163058
2122,fasting glucose from GTT,15,31.51841152483566
2023,OTU_4468805,14,40.576773226773234
253,OTU_198209,21,36.484230368015204
975,OTU_4468805,18,37.24256786049092
689,OTU_198209,21,35.62842067427644
2066,OTU_185177,18,29.743039797419623
1871,OTU_191067,18,32.12861981156098
2513,OTU_259993,21,51.03487615325861
2284,OTU_264225,15,35.19757288728387
1738,OTU_197099,16,35.03922454418688
650,120min glucose,16,29.020917138417126
2239,OTU_179703,18,37.67212820547189
551,OTU_549756,19,33.134781034029686
252,OTU_191616,17,29.454881546828258
1542,OTU_261590,17,32.41284028435904
418,OTU_182764,17,31.221675907511806
1652,OTU_265011,17,25.901782781650525
1680,OTU_268492,23,36.08223318480929
1146,OTU_134762,19,37.26143826761475
1561,OTU_187233,18,34.21875357436511
2425,OTU_445144,16,38.51314663149033
257,OTU_346804,20,36.10645545373102
2178,OTU_191616,18,34.133309028246146
326,OTU_187233,17,31.948673742988486
1005,OTU_344703,23,56.60665444507493
478,OTU_191067,16,28.836843968724796
538,OTU_193672,15,36.606090891778784
747,OTU_191274,20,24.635959113126287
1909,OTU_193064,19,32.83075935589694
2216,OTU_185222,16,32.71294208027957
678,OTU_182764,14,27.70973974997135
2191,OTU_264846,17,31.315682527992784
1229,OTU_191616,15,29.19359483386304
1628,OTU_1129461,18,35.05859153994103
951,OTU_1902400,17,30.931507531559582
610,OTU_166911,21,22.79350889364174
1835,OTU_229452,14,27.686994492127404
2487,OTU_346804,19,36.41110210685369
437,OTU_344703,16,36.86462895232079
890,OTU_261590,20,57.35074178829114
1562,OTU_272889,15,37.45331176176764
697,OTU_180362,18,38.247544700778725
2438,OTU_4448052,16,26.082182713353845
259,OTU_266946,16,26.924577188466365
1874,OTU_180362,16,31.63687546954475
416,OTU_631764,15,25.70675926350556
2559,OTU_1129461,13,25.568823329233535
526,OTU_1129461,14,34.729066742224646
527,OTU_297143,16,31.7277986558422
1644,HOMA-IR,15,30.678007020499276
1074,OTU_270200,20,39.71667941322674
1254,OTU_261016,18,29.354322718522194
1301,OTU_269037,20,46.96035529788571
1512,OTU_176154,16,29.55557667997936
443,OTU_166911,18,33.449038441404866
1215,OTU_309916,21,29.318642258154636
1034,OTU_197099,14,32.399446263679366
1996,OTU_261132,14,25.877209323408668
63,OTU_191616,15,26.93520566186554
1404,120min glucose,20,38.91393106317871
2081,OTU_259506,16,33.923988099104236
1424,HOMA-IR,17,34.2961892038131
2312,OTU_187233,16,38.33279620409839
2155,fed glucose,14,24.455563626546986
1140,OTU_185222,16,27.468640668756766
1993,OTU_129394,19,27.797747855822358
1393,OTU_191811,18,33.51979631031391
2553,OTU_264225,14,25.399957913048834
509,fasting glucose from HOMA serum,13,33.254219607810285
704,OTU_1902400,18,32.17798200137423
3120,OTU_320249,18,50.5559278443473
376,OTU_129394,15,38.9853925169288
1547,OTU_264846,15,28.10531355340565
835,OTU_460611,18,37.83099115109181
2530,120min glucose,15,32.41676236092058
1860,OTU_191274,21,37.83054650457907
1336,OTU_4468805,18,41.25967391370596
1651,OTU_349246,23,48.85760391139659
2112,OTU_1902400,20,37.872476734938054
1412,HOMA-IR,18,27.33398948069126
540,OTU_188225,17,32.99102062629792
712,OTU_191274,18,28.04437751790693
149,OTU_273737,17,36.13080365197243
26,OTU_269037,21,52.42544836723533
1272,OTU_349246,16,26.935700781248663
2133,OTU_185222,18,39.58718652348686
1319,OTU_460611,17,27.843373777987978
1802,OTU_309916,17,33.77993833923297
1248,OTU_203713,16,38.636037633390615
1052,OTU_185177,16,35.95450600128595
2501,OTU_187233,16,26.43293603503928
2296,OTU_344703,17,33.52155922684427
788,OTU_270200,24,37.57765700460686
2308,OTU_268492,15,32.37577717282793
1794,OTU_261016,18,30.350109565780595
530,OTU_170950,14,31.458731863814872
2218,OTU_176154,19,30.500002064952035
2262,OTU_191811,14,25.59689357839667
894,OTU_191811,16,28.56452825322626
2022,GTT-AUC,17,36.47401641708223
193,OTU_185177,17,41.08676242320079
2498,OTU_269037,22,38.929216720298335
927,OTU_4345268,22,50.14935425733995
800,OTU_272758,12,29.44817879488932
1021,OTU_198194,16,28.578470738317716
1038,OTU_179703,17,30.141773426517826
421,OTU_264155,16,24.75723864524073
2920,fasting leptin,18,43.722073657893525
1578,OTU_198194,14,36.40869315713676
2050,OTU_182764,16,27.373772290249956
167,OTU_206324,15,31.866593494225086
1781,OTU_261142,23,39.780212216097325
1423,OTU_349246,21,51.60676257203323
340,OTU_331013,16,36.94457729711399
2064,OTU_191067,21,41.124619709821765
1247,OTU_182764,16,32.69605764359855
225,OTU_4345268,20,31.071706059469534
2464,OTU_1902400,16,30.354033872943347
1260,OTU_259506,13,28.017069063360626
2548,OTU_349246,17,34.54628710904117
801,OTU_179703,15,27.922913168952075
2237,OTU_185222,16,31.879706757569384
476,OTU_179703,21,42.25109352950868
1770,OTU_170950,15,34.410998097762814
1335,OTU_273737,18,42.955020747039896
2117,OTU_309916,19,30.354201881855836
1346,OTU_129394,19,46.757907295577745
1690,OTU_182764,18,34.34459622523024
53,OTU_268063,19,34.541266267272476
868,OTU_259993,17,27.293317534802007
1085,OTU_182764,17,40.25135030489118
1691,OTU_185222,15,45.20070985029195
828,OTU_187962,16,29.812415407493642
2522,OTU_261132,16,31.921188778541723
1470,OTU_344703,15,24.862020416803702
